gene	log2FC	pvalue	q_BH
CAP1	0.49997538936267727	0.03666606728208393	0.152984927221497
LZTS3	-0.49607704947564146	0.03666606728208393	0.152984927221497
ENSG00000261468	0.1727205153956764	0.03666606728208393	0.152984927221497
MPDU1	0.6721418005502322	0.03666606728208393	0.152984927221497
PKIG	0.5283055906294933	0.03666606728208393	0.152984927221497
AMDHD2	0.43188400278469885	0.03666606728208393	0.152984927221497
RGS8	-0.49573649067777864	0.03666606728208393	0.152984927221497
VSTM1	0.19134877061670402	0.03666606728208393	0.152984927221497
ATP13A4-AS1	-0.07184519128281408	0.03666606728208393	0.152984927221497
MIR9-1HG	-0.834240367146565	0.03666606728208393	0.152984927221497
DPM1	0.6398892341163513	0.03666606728208393	0.152984927221497
ASIC1	-0.5501469655588078	0.03666606728208393	0.152984927221497
VMP1	0.6033063286881308	0.03666606728208393	0.152984927221497
LBR	0.5155861857114825	0.03666606728208393	0.152984927221497
PACS2	-0.07870583299374623	0.03666606728208393	0.152984927221497
RN7SL767P	-1.360028450386841	0.03666606728208393	0.152984927221497
ENSG00000224905	-0.23437104153053634	0.03666606728208393	0.152984927221497
INPP5A	-0.34476327554155217	0.03666606728208393	0.152984927221497
RIPK1	0.3875618287982907	0.03666606728208393	0.152984927221497
ENSG00000284740	0.3817778618434391	0.03666606728208393	0.152984927221497
ENSG00000272158	-0.14679236931672962	0.03666606728208393	0.152984927221497
IBA57	-0.016126666733504713	0.03666606728208393	0.152984927221497
ENDOD1	0.41948428061841536	0.03666606728208393	0.152984927221497
TMEM200B	0.062244514662803174	0.037227276452115876	0.15476588114838236
MT1L	0.6669615830811932	0.037227276452115876	0.15476588114838236
GABPA	0.3436040443389725	0.037227276452115876	0.15476588114838236
SEC16A	0.34640480277867525	0.037227276452115876	0.15476588114838236
MARCO	0.573004724078277	0.037227276452115876	0.15476588114838236
RN7SL8P	-1.129730719552668	0.037227276452115876	0.15476588114838236
BATF3	0.5533393815314946	0.037227276452115876	0.15476588114838236
MTAP	0.45359939015217066	0.037227276452115876	0.15476588114838236
ENSG00000268903	0.27908520828261607	0.037227276452115876	0.15476588114838236
NME9	-0.1831727911227906	0.037227276452115876	0.15476588114838236
LINC02210-CRHR1	-0.3379113340372751	0.037227276452115876	0.15476588114838236
ECI2	0.6930485677150067	0.037227276452115876	0.15476588114838236
ZNF730	-0.20258107214012627	0.037227276452115876	0.15476588114838236
RIMS3	-0.8561586033334656	0.037227276452115876	0.15476588114838236
MC1R	0.38831804332542497	0.037227276452115876	0.15476588114838236
KNDC1	-0.701107352950153	0.037227276452115876	0.15476588114838236
BORCS5	0.33226612637242914	0.037227276452115876	0.15476588114838236
TRH	0.982434958427711	0.037795781541454146	0.15610191908104065
MRPL22	0.46607886227041506	0.037795781541454146	0.15610191908104065
HMX1	-0.3276872049024086	0.037795781541454146	0.15610191908104065
LGALS8	0.44883481464442365	0.037795781541454146	0.15610191908104065
ZNF207	0.507151597077816	0.037795781541454146	0.15610191908104065
FOXC2-AS1	0.1524570855762519	0.037795781541454146	0.15610191908104065
ELAC1	0.431082505473793	0.037795781541454146	0.15610191908104065
TK2	0.39487934220087606	0.037795781541454146	0.15610191908104065
GARNL3	-0.2927349883543138	0.037795781541454146	0.15610191908104065
TP53INP1	0.4193259880445277	0.037795781541454146	0.15610191908104065
ENSG00000282885	-0.9162128824893268	0.037795781541454146	0.15610191908104065
PDZD4	-0.8161332507603043	0.037795781541454146	0.15610191908104065
DBI	0.94471174139378	0.037795781541454146	0.15610191908104065
SPARC	0.6241982742263286	0.037795781541454146	0.15610191908104065
RPL27A	0.5799711952994215	0.037795781541454146	0.15610191908104065
CDCA8	0.18915578097105984	0.037795781541454146	0.15610191908104065
GSTP1	0.5299069186181589	0.037795781541454146	0.15610191908104065
ENSG00000289339	0.37192422734076525	0.037795781541454146	0.15610191908104065
FSD1	-0.4651914057687794	0.037795781541454146	0.15610191908104065
GTF3C3	0.3931749721024702	0.037795781541454146	0.15610191908104065
ARL1	0.6379454348269897	0.037795781541454146	0.15610191908104065
POU3F3	-0.3069132681412219	0.037795781541454146	0.15610191908104065
SERF1B	-0.40909858871857496	0.037795781541454146	0.15610191908104065
PLEKHH1	-0.1604062376661748	0.037795781541454146	0.15610191908104065
TMEM134	0.29424892865832497	0.037795781541454146	0.15610191908104065
PLXNA1	0.5710219096134637	0.037795781541454146	0.15610191908104065
PRIMPOL	0.4313243294648159	0.037795781541454146	0.15610191908104065
RUBCN	-0.18523795817964173	0.037795781541454146	0.15610191908104065
IGFBP2	0.7730158266252474	0.037795781541454146	0.15610191908104065
AKAP5	-0.4907864616515495	0.037795781541454146	0.15610191908104065
STX1B	-0.6833295730044395	0.037795781541454146	0.15610191908104065
RGS7	-0.7789181894894452	0.038371655261376196	0.15741784656882618
PIAS3	0.47252831382880567	0.038371655261376196	0.15741784656882618
CFAP53	0.2688542432205736	0.038371655261376196	0.15741784656882618
