axis	method	sample	z	ecotype
Monocyte / DC	xCell	BS_YA0KMBRT	-0.4915672675879695	Myeloid-dominant
Monocyte / DC	xCell	BS_YDEVMD24	-0.49156726758796937	Myeloid-dominant
Monocyte / DC	xCell	BS_YMKQT5V0	-0.4915672675879695	Lymphocyte-inflamed
Monocyte / DC	xCell	BS_YR12D1ZY	-0.20106269294111148	Lymphocyte-inflamed
Monocyte / DC	xCell	BS_YSZRQ95C	-0.4915672675879695	Myeloid-dominant
Monocyte / DC	xCell	BS_YTWEM5SG	0.2898286795155786	Lymphocyte-inflamed
Monocyte / DC	xCell	BS_YZ2QFDAN	-0.4915672675879695	Myeloid-dominant
Monocyte / DC	xCell	BS_Z0ZPD9S9	-0.4915672675879695	Lymphocyte-inflamed
Monocyte / DC	xCell	BS_Z3RCA1T9	-0.16270407722047153	Myeloid-dominant
Monocyte / DC	xCell	BS_Z8F3GM85	0.20415762340157392	Lymphocyte-inflamed
Monocyte / DC	xCell	BS_ZD5HN296	0.7687792490780948	Lymphocyte-inflamed
Monocyte / DC	xCell	BS_ZF6BSFNF	-0.4915672675879695	Myeloid-dominant
Monocyte / DC	xCell	BS_ZM97KKXE	-0.49156726758796937	Lymphocyte-inflamed
Monocyte / DC	xCell	BS_ZV1P6W9C	-0.49156726758796937	Immune-desert
Monocyte / DC	xCell	BS_ZVM8CAB0	1.7647763627022623	Lymphocyte-inflamed
Monocyte / DC	xCell	BS_ZZWMD6FA	-0.4423493877357444	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_00FD2KMP	-0.3627683055566997	Immune-desert
Monocyte / DC	MCP_DC	BS_028YFYJ6	-0.16437335519960933	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_052PZFMK	0.008756213614479836	Immune-desert
Monocyte / DC	MCP_DC	BS_056Q8577	-0.45818638092595254	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_08ST21QE	3.270049976190509	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_0C7VZC0A	-0.803231887568517	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_0S8E7590	0.3876512395968661	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_0VXZCRJS	-0.46437152314284225	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_0XEBS3PG	-0.5021915399061162	Immune-desert
Monocyte / DC	MCP_DC	BS_0ZA67BBC	-0.7046782176731913	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_12G04QJM	-0.017049053330532655	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_17ZSMXFH	0.2305139478833112	Immune-desert
Monocyte / DC	MCP_DC	BS_1A6MQ9ZA	-1.0549374031658607	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_1D93Z575	1.4522027137233482	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_1EN5V3XW	-0.4282236137982534	Immune-desert
Monocyte / DC	MCP_DC	BS_223BM91B	1.682194758668598	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_25HNKZ79	2.0647928172632755	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_2853394H	-1.0231461074175086	Immune-desert
Monocyte / DC	MCP_DC	BS_297H8BT4	-0.40834559665789344	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_29X4ZX6Q	-0.32378330685097134	Immune-desert
Monocyte / DC	MCP_DC	BS_2A5R9MEJ	-0.8706422507002892	Immune-desert
Monocyte / DC	MCP_DC	BS_2ARXK0TD	0.38135243310729294	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_2AV1H5TV	-0.4613886326864309	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_2DMBCHNF	0.5944140129965871	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_2EN3X6HB	-0.06684482384754506	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_2FEZWH1F	1.9042763459804124	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_2HNXVFAS	-0.026215183157239457	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_2JH1QMT1	-0.43964756594318516	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_2JP7RBMB	-0.03263242202127188	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_2K01T8K6	-0.08057675166557149	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_2PDS3MSS	0.7604503622118537	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_2T5PJAW8	-0.18121884229056556	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_2WANPFBJ	1.6636501288343382	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_30F3Z9FS	-0.3558606573573104	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_30VC3R2Q	-0.8241102032318527	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_30YWQ3FY	-0.5790421969049602	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_31MBRWC4	-0.13327057880789933	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_333KCNDP	1.014887949994537	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_399RPKC9	-0.9360595872295757	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_3AC3SRWH	-1.080880075401377	Immune-desert
Monocyte / DC	MCP_DC	BS_3MS8WVNR	-0.7185521244211812	Immune-desert
Monocyte / DC	MCP_DC	BS_3ZPJAK9A	-0.5699958153736072	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_45J79YTF	-0.7469644271398215	Immune-desert
Monocyte / DC	MCP_DC	BS_49BQS7Z6	-0.7672092131288413	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_49CJNZ06	0.38888891820156385	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_4B0BAVTX	-0.4232476987677958	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_4BM3F6XJ	0.027890540439091373	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_4C6B11E4	-0.03358732352950714	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_4GNN7J8E	0.19054888676300283	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_4KNBXM3C	0.3450699223157305	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_4Q3KRCZT	-0.1378203727115259	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_4QW2S1Q8	-0.7315689411787287	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_4T0HQ9QF	-0.4036396398491464	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_4V42BXBT	0.1025605433491092	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_51RA1PGE	-0.6172165175074819	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_52C576HH	-0.5123409837179341	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_5965SFPZ	-1.0864942088889322	Immune-desert
Monocyte / DC	MCP_DC	BS_5EFYPZT0	1.0267960880472526	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_5G5BD2MD	1.6352063984018324	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_5K95FX4C	0.5857748008512531	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_5KBXD2GQ	1.1514392125346224	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_5PXZ8F7W	-0.25072127525011406	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_5VPM0F36	2.0881109596264067	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_62SW4CC5	3.1557702362935243	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_65WPD3DA	-0.047610380120962026	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_68KX6A42	0.372595808971955	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_6DCSD5Y6	-0.19969178296056905	Immune-desert
Monocyte / DC	MCP_DC	BS_6H4Q24WA	0.25672130859714515	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_6M2053M0	0.3563692526451526	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_6SY64H5J	1.1600261613154048	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_6VRG1XFB	-0.7559501453680177	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_6WP1FHTE	-0.3347717526570552	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_7327SDAQ	-0.8323527353395276	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_75YRDXET	0.05104258391428108	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_77SBTNPN	-0.7557439435610146	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_7AEF4D4G	-0.25871806187075075	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_7APCGCVF	2.249777564647508	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_7GJT4A6A	1.2784686629437525	Immune-desert
Monocyte / DC	MCP_DC	BS_7GKWKGPH	0.48104281599233756	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_7PVJ6Q3D	-0.798863351616041	Immune-desert
Monocyte / DC	MCP_DC	BS_7WKNNRHK	-0.2701657413790489	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_84VZX732	1.8437435330864287	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_84XCR9GG	-0.7547544422353778	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_8E8JKP01	-0.7990866698140829	Immune-desert
Monocyte / DC	MCP_DC	BS_8ERBDF7D	-0.1075589469518692	Immune-desert
Monocyte / DC	MCP_DC	BS_8JK9TXH2	0.31896448283264667	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_8VD670NP	-0.49701794441525066	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_8YWYN7VH	-0.13823196222090833	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_8ZE4Z9G5	-0.08822982885422646	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_8ZY4GST0	-0.4379625662879377	Immune-desert
Monocyte / DC	MCP_DC	BS_91VYM11A	-0.460180225041289	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_956G6QPJ	-0.23822197389547975	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_97M1E2DW	-0.9145490018629139	Immune-desert
Monocyte / DC	MCP_DC	BS_9A1YTHFF	0.17289524842414095	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_9B0A62MT	-0.37820422664030107	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_9CA93S6D	-0.7987917900297883	Immune-desert
Monocyte / DC	MCP_DC	BS_9FHEFJNP	0.31041689649536824	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_9FX3YREK	-0.837191544241133	Immune-desert
Monocyte / DC	MCP_DC	BS_9GJ3DB1H	0.17599584578198516	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_9JPQZQNG	-0.6565686684254202	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_9TXEDSWB	-0.35718824111261865	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_9XVACXP0	-0.9988863375970523	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_9Y1K14Q5	0.28783496873341163	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_9ZJT0CP0	-0.2126880994664466	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_A4PF49V0	-0.0375275733644382	Immune-desert
Monocyte / DC	MCP_DC	BS_A6NXR7RC	-0.37149050940352724	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_A7Q8G0Y1	-0.7517837613925968	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_A8XW5S0W	-0.07230623227846505	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_AWH9757B	-0.9613495007251537	Immune-desert
Monocyte / DC	MCP_DC	BS_AYSXRQWY	0.28922469522679645	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_AZQM1JJH	1.151335680778792	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_B1C6GZ84	-0.8300046453996398	Immune-desert
Monocyte / DC	MCP_DC	BS_B3MQFFYP	0.5922009981771197	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_B4R7X1KE	-0.5207164805312722	Immune-desert
Monocyte / DC	MCP_DC	BS_B57327NA	-0.7770154052484927	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_BBAEMXRD	-0.5949786517032049	Immune-desert
Monocyte / DC	MCP_DC	BS_BBQ6BHGN	-0.19652234452557105	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_BK0HGRXM	0.23637373593794372	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_BMMY0H73	0.04958498646523651	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_C6ZZ3FY5	-0.24071831309035277	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_C83TK159	-0.2938633954291647	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_CBDQZ8PP	-0.6861754497904496	Immune-desert
Monocyte / DC	MCP_DC	BS_CF63VG3S	-0.2465776678073664	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_CFD3WHAY	-0.3766483260765108	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_CG1RG607	-0.11785648361104342	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_CVEDJGHZ	0.2517888059027785	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_CXAQDK7S	-0.247801675370755	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_CZPQ493E	-0.2630780610656263	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_D29RPBSZ	-0.5813759037966147	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_D4VNDNQA	-0.24173531529619421	Immune-desert
Monocyte / DC	MCP_DC	BS_D6J2BGDJ	-0.34150279431421865	Immune-desert
Monocyte / DC	MCP_DC	BS_DFGS950G	-1.0738720596343854	Immune-desert
Monocyte / DC	MCP_DC	BS_DNZVP92S	-0.5554757940974162	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_DR079H0D	-0.4379625662879377	Immune-desert
Monocyte / DC	MCP_DC	BS_DS438CXE	-0.7368941674084901	Immune-desert
Monocyte / DC	MCP_DC	BS_DSPVSM7D	-0.23614333433009374	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_DZNXFPH1	0.8285926891315331	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_E7NVYA6G	2.2317948875490745	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_E9CYN4NP	-0.4208886556942168	Immune-desert
Monocyte / DC	MCP_DC	BS_EB0XRBT9	-0.24980164240963973	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_EDJ5TV0P	0.20432974564710396	Immune-desert
Monocyte / DC	MCP_DC	BS_EMQM7HTA	-0.09240305463323421	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_ENEYB4TG	-0.3049302803873907	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_EXPJQZTH	0.5452535131375137	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_EZ3147MX	-0.2877984047426984	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_F0JB4EAK	-0.8318155446727009	Immune-desert
Monocyte / DC	MCP_DC	BS_F21R36MM	-0.4479668237023489	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_F65GWS21	0.722396782152329	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_F6V1Y4QS	-0.7729196715828937	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_F9Y4Z92G	-0.2733572231221876	Immune-desert
Monocyte / DC	MCP_DC	BS_FCDAH728	-0.5465562067945167	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_FEV5A0HN	-0.912910251546619	Immune-desert
Monocyte / DC	MCP_DC	BS_FGJH1X0S	-0.06982922761992837	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_FKASA3MN	-0.7557439435610146	Immune-desert
Monocyte / DC	MCP_DC	BS_FN07P04C	-0.251847875337243	Immune-desert
Monocyte / DC	MCP_DC	BS_FX2P2WEG	-0.012825982912819391	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_FXJY0MNH	0.19871719093016024	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_FYP2B298	-0.30228623940829413	Immune-desert
Monocyte / DC	MCP_DC	BS_G19QZG4S	-0.5776015895187869	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_G1E5DATJ	-0.7581533397984668	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_G257VSS9	0.05992224941934395	Immune-desert
Monocyte / DC	MCP_DC	BS_G3NN392N	-0.6817870354360954	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_G3RJTBZD	-0.6615447511982565	Immune-desert
Monocyte / DC	MCP_DC	BS_G5NHSFD4	-0.8862311098680882	Immune-desert
Monocyte / DC	MCP_DC	BS_G8TXTX0H	-0.6078299135655434	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_GG9W3J9Y	-0.9745916451914731	Immune-desert
Monocyte / DC	MCP_DC	BS_GW0GKWMS	-0.8664031337801529	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_GWHYM3R4	-0.9101455104334583	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_GWSJ4Z9H	-0.25973744552653294	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_H5VQJR7X	1.7287021780863217	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_H97S5SQN	-0.6141027704828633	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_H9JYKFTV	-0.4019839730319886	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_HDHXX8Q7	-0.5255316206131104	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_HDPCQETG	1.1456325024114087	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_HJRTC9JQ	0.24947340052047473	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_HJV0J603	0.5929715011214061	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_HRJ9145M	0.9706582422814517	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_HWGWYCY7	4.373950520715484	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_HZ9AYDCQ	-0.9020339054133489	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_J4JY2F3H	0.1868322898984122	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_J6212Y48	-0.09348964727234614	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_J6W1RB7A	-0.36346275537029943	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_J9CBGP57	-0.7517012168435198	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_JB43XBCQ	0.058122117287663984	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_JDSNFYQ0	0.0745828724138329	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_JJVH7WR0	-0.7148946064355864	Immune-desert
Monocyte / DC	MCP_DC	BS_JMD386Z2	0.7077931021199212	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_JP95KMRD	-0.5210632558995604	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_JQGJQ2QZ	-0.023700728418731675	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_JQVAWTTM	-0.6786776786423661	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_JQXHHK0K	-0.8490634932542777	Immune-desert
Monocyte / DC	MCP_DC	BS_JRYJGYC4	-0.014792017448523808	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_JS95PE0J	-0.3124396428414056	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_JTWNJ8T7	-0.3880422034795653	Immune-desert
Monocyte / DC	MCP_DC	BS_JVW2JJ39	-1.0177409128064758	Immune-desert
Monocyte / DC	MCP_DC	BS_K0X3PZGN	3.317246358331846	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_K17VQECG	-0.9726033568458863	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_K2PCC777	0.03129901005885221	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_K74N1BXQ	-0.6534669888234702	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_K81PZXP2	-0.35090979625610924	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_K88T8SW7	3.5439464014700737	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_KABQQA0T	0.06226335412511117	Immune-desert
Monocyte / DC	MCP_DC	BS_KBEX4RT2	-0.7324129542625679	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_KFD5128N	-0.4401257631784806	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_KKDTW11T	3.833708637887438	Immune-desert
Monocyte / DC	MCP_DC	BS_KP735TJ6	-1.1551107629294852	Immune-desert
Monocyte / DC	MCP_DC	BS_KQ6ZW085	-0.9204848914311637	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_KRS4EV4X	-0.38502622930225094	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_KS8HMGA6	0.5257620004936902	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_KVPWHDR4	0.2889884537658245	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_M0FA190Y	-0.8684869687681641	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_M0XGZ53Z	-0.8616566928737528	Immune-desert
Monocyte / DC	MCP_DC	BS_M1PVEHCM	-0.38654931828132383	Immune-desert
Monocyte / DC	MCP_DC	BS_M54TWTH4	0.37057987236680257	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_M7XB258E	0.521366688631197	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_M85CXHDV	0.27985216282006803	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_MB7WN0ZB	-0.5035757992574653	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_MD0937XT	-0.2257454432604843	Immune-desert
Monocyte / DC	MCP_DC	BS_MDBT7S5Z	-0.21751852380453104	Immune-desert
Monocyte / DC	MCP_DC	BS_ME6VQGG4	-0.2885832770442073	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_MFGZH8FK	-0.8790364225482611	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_MG78HQDM	-0.6530583371822279	Immune-desert
Monocyte / DC	MCP_DC	BS_MWWZBQ60	-1.1444824797573345	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_N6TQBQ8M	-0.6050959292514312	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_N7SW36FD	-0.2586777201470682	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_N7VQ1GQB	1.0368698270796082	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_NB9XXBW6	-0.5873730768484076	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_NEFAASTR	0.9514911117334013	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_NEVYM2FP	0.15608293578047425	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_NFKKDYSV	0.43153879280850826	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_NGSG2KB6	-0.6734456506085815	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_NNYXMSTX	0.8389348363630649	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_NPA6CZQF	-0.6143716958054275	Immune-desert
Monocyte / DC	MCP_DC	BS_NQ54ST98	-0.5861389975098328	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_NR3P3GN2	0.7658208623960917	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_NX1R0BC3	-0.030842844048345832	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_P0QF87WC	-0.30126296776734435	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_P4PMWFMV	-0.5241881763839905	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_P7W3AYKV	0.3747700394960203	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_PENM28KT	-0.3355106370185628	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_PJC6FH4Y	0.713294196769564	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_PS0P3QJ3	-0.19398943871912844	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_PXCPK5XS	0.9181051581132372	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_PZVHMSYN	0.06952656620714998	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_Q06J3RYW	-0.8348947498895745	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_Q35GFYDR	-0.05034816972627338	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_Q9N5PRD5	-0.36999077202768704	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_QB84TBA3	-0.26952344843155696	Immune-desert
Monocyte / DC	MCP_DC	BS_QGKEP3KB	0.2942595014533224	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_QH0VYVJK	-0.003803826543803285	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_QHY302E8	0.43159587168679386	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_QMBS32Y2	-0.04562902358573904	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_QNNX91SM	-0.6204032743335433	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_QY2G1JZJ	-0.1423727932076755	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_QYA4TQXX	-0.8270829886248373	Immune-desert
Monocyte / DC	MCP_DC	BS_R5JQE0VJ	0.10231964294057325	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_R5SNFB5B	1.9710192857554532	Immune-desert
Monocyte / DC	MCP_DC	BS_R9B92M75	-0.11366646125112136	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_RHAWQJ48	1.0078357251720742	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_RHM60031	0.9974207799634347	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_RJC3WDD6	-0.7987796603066518	Immune-desert
Monocyte / DC	MCP_DC	BS_RN0VAY51	-0.6685049638587258	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_RX1YTZ7F	0.19090955154488232	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_RZBFH1QF	0.3630710537020786	Immune-desert
Monocyte / DC	MCP_DC	BS_S2TA8R29	-0.7165650586636082	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_S3C2PZAH	3.861376526784022	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_S3MET0JZ	-0.39987962808502464	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_S4V9E1XJ	-0.1781634322919963	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_S5P8VTN5	-0.4725906659559834	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_S6B9DVNS	-0.43964756594318516	Immune-desert
Monocyte / DC	MCP_DC	BS_S6S7SK3P	-0.5977979411458345	Immune-desert
Monocyte / DC	MCP_DC	BS_S8K878T3	-0.16505928488602625	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_SBMAM00V	0.17439748175921482	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_SBMCD7XZ	0.3075055539386737	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_SD0EMK7Y	-0.6365495125818036	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_SD8YBRBR	-1.069932909993875	Immune-desert
Monocyte / DC	MCP_DC	BS_SERDGASJ	-0.701246253810411	Lymphocyte-inflamed
Monocyte / DC	MCP_DC	BS_SJVTZ5TH	0.34352578342844675	Myeloid-dominant
Monocyte / DC	MCP_DC	BS_SMWQR2F1	0.3761795236903522	Myeloid-dominant
