TIS	Bagaev_Effector_cells	Bagaev_Checkpoint_inhibitor	Bagaev_TAMs
0.02125460837077707	0.01915302988844992	0.08551567377496333	0.02718178675203944
0.021217628288821597	0.009009933885646982	0.033338873459166855	0.032151950860974686
0.0394961763280078	0.015714202948495074	0.03402068324985086	0.022668458286858643
0.012825222717219208	0.03786297046815043	0.02793393971549496	0.06991966629347425
0.023148127124807516	0.05599470081898626	0.09155645779881386	0.027670603725823174
0.014258548194365889	0.03378821061055642	0.04462713914955927	0.018474892143003397
0.02024848399299114	0.01581297291878759	0.060795821700862764	0.019732930798724756
0.02229008891421282	0.009884888125914114	0.06389760741951646	0.016586047233582216
0.05140275471362265	0.020908075311738827	0.026589617736124775	0.01971798782032211
0.008361125922817444	0.010363706901262003	0.04537290077308392	0.015262458338280493
0.022682672431682333	0.014743927950320469	0.026026315865400926	0.014904212370186616
0.032079981739938444	0.01674495609399056	0.10053056157206029	0.054607925893381405
0.029639647400867976	0.03144883825696257	0.20468411624252053	0.02341893524202024
0.04213993563238587	0.03839588477941619	0.10703654434905724	0.01785398483967614
0.09235609064202475	0.012235720954047324	0.01845410488238074	0.008918173331226005
0.0021428794638244137	0.04750771744125668	0.019770141771577068	0.03029718600272611
0.01925198388518501	0.011811819395294717	0.060332637332098094	0.027319231536148653
0.004536853185915663	0.007573391976202486	0.012936683815093193	0.004496954888527544
0.012897875884491454	0.02641941185915057	0.01722979642505614	0.011712644614935933
0.021016404937312952	0.0132326880442133	0.04952332815806623	0.015557154308283683
0.003859380814382711	0.02152013972330753	0.18288198040012388	0.003983678800446338
0.002851595461749286	0.011394693338001903	0.043111938455824506	0.012754468856400296
0.046331947861260964	0.0018178752534409345	0.08338168961216327	0.032345487356730505
0.00239514153134371	0.0015310196687382581	0.0469551082023622	0.0447203182058944
0.00030898071116695496	0.0067889018436022965	0.05944156532745278	0.019171006051384627
0.030833287538189442	0.04333861728262056	0.04222649158295548	0.016719233642032934
0.019055950200235747	0.003442543709126347	0.060462541410271325	0.03328559633786468
0.030649664765047484	0.010538420637332088	0.004026960447108766	0.005249406403636297
0.04594974659213313	0.03318501378965041	0.082024864233044	0.015686283147599903
0.009904247785208877	0.04084226944773358	0.01504007337467881	0.004441529713382961
0.035562733849579885	0.01924963211805309	0.02289027941447994	0.028536543300831187
0.00810024163900839	0.054845137182406814	0.006017477638338487	0.04156296369318302
0.00045498446845591823	0.01929495524457261	0.054653192812913184	0.056167318959720346
0.030996841761154196	0.02023912675670292	0.02009650954734522	0.09525595375829415
0.0006735653857171306	0.01362013743804406	0.0111676029430744	0.028103517024517907
0.04712409362362512	0.058767105442077146	0.00789423034873406	0.03502881196186173
0.012539450351929146	0.006689401668379486	0.0350943416904649	0.027604011625655258
0.014168270772319348	0.011386121446880882	0.09995184725358669	0.03719117831056689
0.08172481164443596	0.03212693483218264	0.19396149889058317	0.07639643002585364
0.03446948570092438	0.02953320459680121	0.045569684604197906	0.009442133158583856
0.0040957532782443665	0.018293731112502633	0.09372538055516784	0.02545695580257288
0.09925783318466501	0.0315177206081517	0.011935039199630142	0.02129531419354434
0.007452465092952176	0.011974133151537048	0.1173570006268204	0.08213148349287933
0.0048603096117193455	0.030403083403561692	0.05005856890195505	0.009043792714887465
0.01354553973009776	0.0278313386892785	0.11678351369288463	0.04156735011684775
0.013377855831288497	0.03816499984135207	0.040821489741072345	0.032269006553689646
0.0038309760965961294	0.03688859134055555	0.02778308153476251	0.009449217763710533
0.0013999345490663465	0.0035765307707039157	0.06539919234247563	0.04541230052311279
0.06760191051482754	0.011981531982379535	0.0772123893505691	0.006388757489348669
0.008773825730857257	0.013042837306741953	0.07606353265958246	0.035413441472002496
0.037755135191865706	0.00782330185225305	0.07293307507015138	0.0296003548441805
0.03779475098395463	0.011076048349923063	0.05692322049610399	0.03348195445921254
0.0040138508384896686	0.02077637662836412	0.005905324962491293	0.024563329660605256
0.002659902492600843	0.003972314076828357	0.07856585047713532	0.04563339540015953
0.0038153110433410326	0.006275291524590866	0.07611025500104789	0.028054159503329464
0.00465691454427961	0.018689784241944753	0.013849928883384587	0.038000647208854994
0.00711179085483026	0.00828426416182789	0.06960678958505999	0.01745617484019959
0.004260801148053623	0.005163163680079668	0.024764807272985356	0.011258360100733979
0.01795183963783275	0.05794871639664934	0.010416775933181752	0.010068047544248804
0.0059854816852872505	0.030142862890177625	0.06037460105075503	0.06507262504716417
0.05181224806393902	0.025537215562030386	0.0910621554126624	0.023152364202270046
0.020537631937195946	0.0017846944870367983	0.03780560090884462	0.019200929785758308
0.03517110349926441	0.02948861906942992	0.008871565568570569	0.029001001134393963
0.0020653695094971624	0.02688300047358869	0.09011974445846165	0.060653104407299804
0.03883524039405712	0.007333503801869445	0.1295156615243858	0.03139807830786582
0.01787453834316387	0.024315204245810452	0.060761390194303336	0.030498983722634106
0.01780317532899507	0.04578963502302972	0.03363013344826563	0.015669891384916725
0.0064350602171723455	0.010641226451566682	0.02957525938347053	0.015433269316021653
0.009789187178660045	0.020871880620171413	0.02993809719672668	0.07226659416814313
0.04812349709500939	0.0195396928717998	0.044934624874117236	0.05112978729850933
0.002070173267221461	0.011532349964754518	0.012982058584332691	0.010860393567725717
0.03635383162184481	0.018396110002991545	0.04782816457886283	0.011595314674489527
0.004289151782849499	0.020468038184112684	0.0503412897827855	0.050847724257084295
0.011845391350547197	0.0016710463402218561	0.12061022385336577	0.052106548137716396
0.0028483372827045454	0.036219138525549206	0.03985448060849246	0.012098734150767855
0.0007591406451466495	0.0488711788302503	0.02398037763442277	0.031561498879736374
0.05335119517871124	0.01801920470712105	0.09341752069574871	0.037139614128482185
0.029466188031472145	0.018080850719761406	0.01043548167036989	0.049516942233517366
0.009732744566303157	0.04688191713803725	0.041420680220652366	0.010160122670509442
0.0031585669734393554	0.03023228702089287	0.025046292627100425	0.015513445462218322
0.043977072172056965	0.029497948852966468	0.03310275226669175	0.03892209545207838
0.030649664765047484	0.007514720009607354	0.02708198272262247	0.04450412582157626
0.14417263108497808	0.031174585455533387	0.028807597399385827	0.09247263814760115
0.027611459453668875	0.06841920209413065	0.10118256514183444	0.035760606150197674
0.0009483087935678518	0.017323850679098026	0.01136024609434208	0.03855173981997624
0.047638605796355205	0.054051480761216485	0.02634022567467724	0.09121402866251659
0.03679495210754283	0.025694593270806955	0.018995242965296883	0.04749952059230126
0.011342472095000474	0.01895837857880014	0.009023842953611612	0.03520254819588524
0.0021087322837223736	0.008749021647888593	0.062472585455591985	0.009701661274771158
0.013518326618003982	0.004352428795897327	0.052930482363887206	0.021398155647804624
0.07307188878418318	0.006478416134525411	0.05865878774462799	0.0067033510514391634
0.009100466417832758	0.0069072255134295085	0.05103778445400317	0.015854415102730477
0.07102442236219794	0.0029943737984576566	0.07403136229333052	0.031306953578232544
0.0045662937164759046	0.037646548940610716	0.10038885893791967	0.035128089337560876
0.05486803735110339	0.0037294147244167327	0.08195428435710163	0.031058557184693036
0.0025246227399099573	0.020204311379661322	0.013920793161517097	0.052733702794640826
0.02498550638632805	0.043180620383129475	0.05714835336538216	0.04473787989315943
0.011543919521556709	0.03548676640331088	0.027846943405306766	0.09351390394687317
0.041940452446762165	0.014291376476178877	0.08401017844968063	0.003517210118543824
0.04348922114752514	0.0028055114463687385	0.03647331444799081	0.051316082479677255
0.0843669408141709	0.01663332102468119	0.06765667548807508	0.024828823098120362
0.034517529645981454	0.024073231374769827	0.05364655974054539	0.002519848254603298
0.03635383162184481	0.030536930888085068	0.01374689406264224	0.026749811648049508
0.03617640372568033	0.008131297741739672	0.03702703327070609	0.010915496894572722
0.008125167730300654	0.014328582927493935	0.10007427142394433	0.025078450139064012
0.017025983814200382	0.06957079017045366	0.015630483836049952	0.02545634524779248
0.008024567329070583	0.059359909694147096	0.042359797344659916	0.009310974097627897
0.006981122120750919	0.009135245278043963	0.18372141578621248	0.009329910112347106
0.005458809139546481	0.015973440075567377	0.06441016455966181	0.009560358184787723
0.004005328250780781	0.02353996648060663	0.014480849650406111	0.12754291789489264
0.0013676288639683897	0.014620524907068222	0.07929603318999401	0.015623983619956568
0.023198990167819043	0.0322897898136789	0.06055617519919789	0.02546641819327988
0.006320628934217885	0.02606013836791929	0.08058161142201664	0.022790086641694535
0.012897875884491454	0.008122242194958204	0.031809375360651065	0.03771179837085129
0.0006891560653022286	0.06365574629608886	0.04399595452800553	0.05686748331721675
0.0036050648631660914	0.04355677435916647	0.027674359513736622	0.02456389781110742
0.017025983814200382	0.0072031769540987405	0.02415857030667206	0.021780351399048596
0.004637358134671236	0.055853474726725874	0.009935657298960511	0.013103910824486453
0.0006799378053104757	0.03161520886990436	0.0541200392903455	0.024210845434641762
0.04980398147616749	0.023305430538265153	0.0629384109879073	0.031275178833833545
0.019054418760662172	0.027983963219426682	0.020733379350821365	0.026938950106369715
0.03497521879397686	0.00786749704203347	0.08132524731208593	0.01183025461817175
0.009838114509854421	0.020893601402909395	0.0902906156360288	0.003384664118240913
0.022670376418936558	0.015712222672180563	0.10091767986404677	0.008714733510418448
0.01244361575766283	0.026391189480124342	0.029482962260161966	0.03847173512938798
0.03456535954393161	0.02810902465464466	0.03204515066439104	0.023146838222339004
0.015251156721520723	0.011491310078943644	0.05264918070512391	0.04499397555836682
0.010127590439865322	0.013215489484324772	0.18360277400095562	0.02954985912716607
0.0247496442884306	0.013884645364740518	0.11982352862291423	0.054073849638133886
0.03085147408157195	0.012800188849739422	0.015876847928944865	0.02764506909259993
0.0022309018805777023	0.01998488366792988	0.04266314401564787	0.02367648193830323
0.002383072522860986	0.03082431786673756	0.1468444653823557	0.011634591040515148
0.008051927378679232	0.0029007786144109177	0.020374188943192928	0.0043467656682737495
0.013605082918429734	0.006813124167211358	0.04901999089557981	0.01251795693963203
0.006919274085818008	0.014288114559619399	0.042580566984709446	0.03148390864697488
0.0014097449029683961	0.01292767933550388	0.04677722351626765	0.010686830254131629
0.024234703943693103	0.015145040325686173	0.06348856820932434	0.02650715167095267
0.026705375951777504	0.044990518095381155	0.05390788167223704	0.060193598203010006
0.014168270772319348	0.015810883395025784	0.008492543321808889	0.028049484462384727
0.022772336931818658	0.015533746358702739	0.019142330912617737	0.024143201932315887
0.023439888963291213	0.0039139609847177945	0.019450909696529947	0.006881509769500792
0.0037300848434683094	0.04157922709345402	0.03421522082068303	0.03258233658256666
0.023824301725122222	0.007652716784248275	0.036867339612984225	0.0176152606203632
0.006394342763905669	0.04538775333030847	0.04379256264494598	0.016444676988089033
0.013049592953651275	0.023139762448433465	0.04422126798234843	0.028874226893264014
0.0004220767982375625	0.006142055016443191	0.04195546884284591	0.08508616190735642
0.03752594467803358	0.019229917720841403	0.011734540359167323	0.033843044422862956
0.017646466248979736	0.00871300363706349	0.03296969456607394	0.06433656827144378
0.02400163198785691	0.03354542774683624	0.04643020132145262	0.014332822874729933
0.02124736901520314	0.04088128017390672	0.03794225047277647	0.054791443857349596
0.04442978298159213	0.04257177591106549	0.05537726265571954	0.007594124704503695
0.07857374265196324	0.026455062481829304	0.03284719652610885	0.011332515763264384
0.02551559043976444	0.017033802460608823	0.008013128032426497	0.0127415903577058
0.0836428829832334	0.02233702595798021	0.09117242226886582	0.032191808677051806
0.04408225878995316	0.043574774155507465	0.09635844091714418	0.007199709455060909
0.011075083426109572	0.004030185206329411	0.03645833178518036	0.01496386972984304
0.014653512184417348	0.04706811645734097	0.032254890467726394	0.01280505895417569
0.0046485513519448395	0.01362013743804406	0.016704324901076997	0.030184150867660218
0.019928421371094292	0.0135959308732473	0.037852465768378606	0.009389419057767957
0.03497521879397686	0.034456119397648824	0.06486682453452224	0.017600112952951497
0.02504571995941977	0.034611440266112736	0.08912990066203766	0.05298352795780786
0.007640119967684282	0.04810864820128628	0.05737218712102682	0.00924298569035695
0.012776729088304729	0.0031024356267572353	0.06308965848953113	0.020110798364100475
0.003509033251110581	0.004296528786396581	0.06764410026741474	0.07987368561522393
0.04245657764399978	0.004515831134402528	0.07184315173684076	0.011907182836652496
0.0075354742444466	0.009555666974621785	0.09560433530828749	0.04636357396911993
0.004607476836005194	0.020150797981627434	0.030429779302298617	0.013563356846457977
0.024798870940919433	0.025256466536674245	0.09451064744741035	0.005510197908950766
0.003366638768611374	0.01676867890252848	0.07576832232145528	0.010991139562040978
0.009708143134671526	0.011867398515126295	0.03851531030192433	0.0386050943497879
0.006418836331750268	0.013836587069555026	0.05033520713195933	0.013821913232479038
0.004737496795845016	0.025908378416823433	0.1557540569280298	0.006726866631990952
0.042593625438164785	0.0338994628637331	0.01701445446977062	0.06890536432394319
0.07803506375265243	0.03420109409898478	0.04850126191369187	0.01172668638028468
0.0022309018805777023	0.012818902236791956	0.0204623720464859	0.022149312932422168
0.006805606925698904	0.012286344542035543	0.03215112937742704	0.0013404355281451624
0.0020563161025460796	0.002491938163852124	0.13610584066667483	0.04204949726451488
0.0203053540615514	0.01020029995685575	0.06634654415776269	0.08210358762976556
0.01697546906094893	0.03246840852926639	0.08334633099720547	0.016575016789923305
0.016260185227487633	0.0007494310276045578	0.07304813342382427	0.03157357547673033
0.02803839080116164	0.005584567867157143	0.10809844723470598	0.002126839700360999
0.010681901516576164	0.06418186694765884	0.07096061346946353	0.022521372540966242
0.0255832024642314	0.02683816328623184	0.04629191855847346	0.042402468185908176
0.013670312248665143	0.007147702048318161	0.04766150145292338	0.017056861749890205
0.035011787249733486	0.010544625845076632	0.044499439545179396	0.0387790393023885
0.00810651229173446	0.037074164367106206	0.05406413605348542	0.03519595046532254
0.0033464320379339107	0.011838154819472126	0.01678467412102433	0.009192196645480894
0.02007806628060151	0.013424823486505498	0.012715864509508866	0.017875044827480497
0.007070923678518759	0.0029421728151738475	0.005556641538373821	0.0246470327952594
0.07913614211353234	0.015171379053090432	0.07416234429065106	0.042429822344741894
0.003026938972539495	0.021718098409871798	0.07447388579844096	0.03538578725518804
0.12096461876420656	0.014765337786397707	0.028409957350900374	0.011888863130935817
0.016964137000041606	0.01613879646935574	0.07939961311375507	0.007449008836849554
0.0459126394579131	0.024404467759475277	0.05772125537499632	0.016634472382598266
0.018414125614054543	0.03361522326225792	0.0775730383677252	0.012908402801762114
0.005192360379722379	0.03652796664611232	0.02774996433691699	0.012327058500780448
0.04581085078868683	0.01136587033530563	0.1127798478041943	0.036896906100674844
0.006365249250389485	0.0315149096631251	0.06636160857710457	0.02552374333728541
0.02280190215315314	0.056913762024599246	0.11011966854044354	0.04820745766696357
0.07782945931920038	0.07316665381142308	0.023988330088535376	0.017726941027710285
0.09016591946244264	0.0077032342312443065	0.025449528644259468	0.023778712382616835
0.015086248630283586	0.027120062353677775	0.030352814701490743	0.014375767480755723
0.029584292846025706	0.028611036156087007	0.035874131572100065	0.03439896716540812
0.021884211642923833	0.03304757545155758	0.07366490403528285	0.026564236096717507
0.0009125153261968288	0.01289151673510432	0.030516337012267764	0.013129582164116993
0.0014801992597292214	0.014023163372811422	0.04733697666213974	0.0419675725779941
0.04323009628076376	0.016070594047985578	0.02824095561427639	0.05611646900459073
0.031790599416173744	0.011484224244680742	0.042774475691508954	0.015830236787421594
0.04235169774598086	0.014351657055353708	0.08913814479214636	0.030420086644638362
0.00127887381531368	0.013797314146546958	0.038572803228296614	0.016222078534960924
0.01187291406121312	0.003526049200021442	0.030095514745931515	0.07184939533954819
0.008263892154715704	0.024118295379755694	0.03654718753821039	0.02578375935784851
0.0026518756282472417	0.025472140166236133	0.029559704835996823	0.025880059116077932
0.031052655407207596	0.02333003344082665	0.05772963552225349	0.011504244628004028
0.02746158624243631	0.03769910355695761	0.04114442404680647	0.034971164852968493
0.010394596740578924	0.01830346623953957	0.09683506722675314	0.02158190772632204
0.046786874760011796	0.011974887967941597	0.04299313021805755	0.0127472195361886
0.010014211466114874	0.014146092572363744	0.03664761843024057	0.035043907894330865
0.0010763956484694524	0.030912552755562962	0.05685995843457303	0.04986722605151883
0.1019880592419145	0.046063402191248756	0.054306553665653554	0.03478372891318944
0.09517912890746157	0.019210700065127255	0.21998100389250375	0.010688873085765972
0.014168270772319348	0.008599947606556371	0.03635675147469798	0.04672036297242719
0.009449365684206922	0.023958537759790025	0.0306316213729632	0.021121793358744007
0.027095416275235203	0.0494371594058977	0.05361170948219589	0.02268635679245622
0.025286125420696342	0.033440786616247685	0.11160090481302569	0.01993358730005914
0.017646466248979736	0.0098908884920628	0.040636190814134596	0.025054943880574682
0.0954946726426319	0.021094722845136325	0.022100159690231463	0.053687024319840605
0.04423050673321353	0.005004047685874803	0.05920677879761458	0.008969718017290813
0.06959424102485189	0.007796982641114352	0.024566430383006373	0.03822818107578852
0.007344669427617352	0.012817608619451373	0.06537965705643169	0.020707404282040737
0.026298250649246513	0.03940820719231962	0.04807080250076604	0.028871655300896616
0.015437903549050275	0.021939377101825086	0.014611758383006268	0.053033009942999226
0.05081931530771668	0.017629590981317913	0.030962060678644446	0.06386339592301314
0.023548118029993244	0.006493076874662097	0.01203353279228654	0.03699548678429163
0.02204404138431858	0.04010290806828068	0.09827782977009403	0.03754886956423081
0.016290468210017835	0.00733700783230844	0.025963306024233405	0.036735802692598046
0.015182814297669734	0.051153055878287085	0.15566438911782013	0.012924577883690187
0.024186045739819494	0.007171590284457417	0.057703637796613604	0.03086729058590681
0.03278832702502061	0.01578748307113852	0.02131151479609928	0.008019901517067296
0.1182817432975785	0.012972717342169305	0.02851074278801649	0.019045349494835242
0.05363317387134376	0.03583771859587911	0.04086696265938446	0.04297457926742396
0.008758939067869127	0.010843180866168482	0.04648925973770902	0.07178967339847347
0.05365435291224317	0.007065094004813144	0.033655846604020184	0.016326043216110017
0.0018494784137573189	0.017552042260968195	0.0744208192582287	0.03881834571872188
0.026905503976379225	0.00787370057882268	0.0031040480028094175	0.03333897012812543
0.0055564873922901575	0.017033204608416185	0.025784849932376553	0.017669365534957487
0.003426316890476257	0.060986149733634414	0.07592214662033796	0.01698324814971953
0.0034813222286663907	0.022084863817382158	0.01165049067854999	0.01317828739362593
0.013085842042761623	0.00517864061623809	0.052444402718203324	0.02705082219770292
0.003044818189667886	0.00239972130689954	0.02087686379537228	0.04473006016623608
0.034787210588013574	0.04365556213781665	0.11663437894224653	0.015686959049716568
0.05726116662710173	0.006341202204596956	0.03928554086564408	0.0015296920810575515
0.0024899640538612287	0.029744154577218677	0.06647968060569837	0.015030008955136034
0.0013056220658562935	0.011899311667332836	0.09827640176741041	0.03433332329454424
0.009008672171588614	0.04241346757158929	0.01820284847709495	0.015146017615885307
0.015098420360873072	0.014060100348997991	0.013329842926746544	0.0046695384023822785
0.017465694701169425	0.0217060007438762	0.017762761961117115	0.017492780205168777
0.008315668050826872	0.021041995200467196	0.07844710123291733	0.006527323761565743
0.042802545621778064	0.06261372414999368	0.06451392710236391	0.019722279663322472
0.004456262113625365	0.010898021878075592	0.03758766507423525	0.006605709759725924
0.15163360896906458	0.018370527501834245	0.0075743647086644154	0.006208331487295392
0.01666820312792293	0.06468924075697358	0.045750436479926	0.010882878863625704
0.0025860191888080284	0.012975364403167936	0.028858922641014622	0.007170982339299029
0.0022414605456621706	0.02003149892025953	0.051485234453553894	0.01679945770604868
0.034363042752204316	0.028137099494912023	0.0588913486936097	0.010065274449657362
0.018628504972987958	0.0038555005957026977	0.010046413514918492	0.0486251831808077
0.005134049127544552	0.014876089111510133	0.07405524912638618	0.03171891754800461
0.03754691260993358	0.024173485294614296	0.034081195621594146	0.009798595409636271
0.00416716658132262	0.01054190234184073	0.16082488774695908	0.0314553517605628
0.0013098467092536896	0.01598496031271663	0.05933303014461124	0.042442319597576134
0.0031160644676563017	0.021713696037541478	0.01608684636441687	0.00936005399908646
0.08142343450242709	0.009616891295280584	0.05446346082045903	0.010912408093759289
0.05555452357362977	0.008713732004721149	0.11012710212655076	0.030357674968379728
0.08829821206992372	0.01710679029030349	0.023919518690240223	0.02755734643570652
0.04949784467993789	0.0024046231804610145	0.011921301899446677	0.006302483568034443
0.009780583254271703	0.007390211501441662	0.037269931298126786	0.02515306107673458
0.007659147279669517	0.0118313319118427	0.03833431695283879	0.030711300332319214
0.006219641500870624	0.01594113174916796	0.1115232020596861	0.014765522199894429
0.012557546035168562	0.029446882750354966	0.023466386475809377	0.033666190168773105
0.006261168769227799	0.0235605194949305	0.13555875746405632	0.06121482771964273
0.016214703874047807	0.009917776201810682	0.16772739393315014	0.061991094189904686
0.003138945869512763	0.0076155770123297615	0.08016671591463764	0.027882232612138867
0.0003597109070148248	0.019175997057244223	0.008465179831684344	0.04101425977846764
0.03314312090716782	0.005770232245420046	0.11561425745252277	0.004648391036587433
0.008218917785149934	0.020496335627440875	0.00741277730362235	0.029162059687121145
0.0013250257521516882	0.01677995897102709	0.02360514020850687	0.014148353112744304
0.04245657764399978	0.01695361737464061	0.07267195505898069	0.01622670279956024
0.007583849676695262	0.019812612744462034	0.12986284847738852	0.011388634744800077
0.006219641500870624	0.008961174577486393	0.10409917531558242	0.01846791545424391
0.032114412540835344	0.035300787090670666	0.03774029477746508	0.0129943921603776
0.01212681796580584	0.002090787338989346	0.0619878778137389	0.028811540243145667
0.05555452357362977	0.04369846652454856	0.04170204592617183	0.01466256264380554
0.0024152356521004504	0.010819804199219536	0.007746436295455717	0.018338313806627562
0.04274065386891888	0.010531838141795197	0.04044748629931045	0.017194150184443893
0.07372822629683587	0.019571781871575857	0.0264364228281382	0.018327184555317448
0.006392158877682828	0.026088834214936543	0.13644460782674947	0.006628691857380144
0.009873886506822555	0.006268979728251799	0.037033517583366135	0.019372506307474814
0.005108807607984854	0.02330719395431313	0.09816017202271225	0.023573944425498716
0.030514188665017712	0.01342009344465681	0.05152965997047494	0.022802968255441404
0.001136289543229141	0.0016385587621536375	0.035408610846969835	0.028461412499070197
0.014493109971718939	0.015647255940780178	0.07094594179773185	0.03079960089459988
0.008247980455496668	0.03923523438163079	0.05896280610145633	0.015814895584035715
0.00384736711073283	0.01770442597785984	0.10400083300224655	0.032248628839393265
0.02784386746446324	0.013119817842203235	0.024066348742664976	0.015059654491009888
0.0018841349500205104	0.041813332806058784	0.14569610235004107	0.06630942699447122
0.006566790134002716	0.0333644676545974	0.05880806473813193	0.014489963648880885
0.06937031985146813	0.0129969239245906	0.019499360838070808	0.03129816799162122
0.054946786187677475	0.025416242402994556	0.16466984224864573	0.010603557917426865
0.022809994552319905	0.018983558844049973	0.016677749325384007	0.02755669373460214
0.01317987249875625	0.004641805153601605	0.01686421156950718	0.009545430598987395
0.008024567329070583	0.011905443727945475	0.02408322415315994	0.03342849196582491
0.010871560829487873	0.04648988159662303	0.09462471274980076	0.01960468559989253
0.026280259017388313	0.003977608511378625	0.017405288929721895	0.016487500188408492
0.040544732029618315	0.0035657012885639237	0.04454876715917713	0.06605810113973902
0.015261626047534609	0.01081976870890147	0.033011826514436404	0.038579047356496476
0.028385030135993968	0.029645729723741607	0.021655078766215117	0.007148275042239106
0.00601907012789295	0.02099719327626273	0.12267640926025035	0.026739292232705037
0.00810651229173446	0.01697342330465026	0.10243573228756608	0.020039166953811582
0.03314312090716782	0.013241922659726147	0.026128448147032367	0.03430911239599836
0.00031750868763242207	0.03253313235640379	0.024596861495994157	0.03227503517917202
0.006469093054080815	0.011638049067057583	0.1471033698898689	0.014671644912075937
0.012259407377439635	0.007845569333790351	0.064261357872391	0.02718178675203944
0.005643485473018603	0.015448866235229678	0.04574735157502451	0.014038435134808375
0.17813366304337175	0.028816521886233876	0.03638244510161634	0.01659479869596417
0.02999357331095683	0.01136587033530563	0.04141166669114627	0.012044743521693756
0.011071896650552627	0.029741695136077988	0.009570069898158326	0.030454703827052617
0.0033736272762481885	0.02003149892025953	0.060551341975073385	0.05584023087285976
0.09668475658210549	0.02893048240388105	0.06138934269286645	0.0038534919660873053
0.013093345034824563	0.034391558932261125	0.006496144623410759	0.007391872270885782
0.06093335937251566	0.016529187329754794	0.031610167667367337	0.008839966654403019
0.02871608654173328	0.021611445395225963	0.043134770312021065	0.05860971654179557
0.0034921761563170635	0.022069668485095187	0.08074183779350153	0.014649862498850887
0.006219641500870624	0.015363951806870214	0.06901579087824826	0.021023633495788348
0.023975934915217784	0.019820440447389433	0.03429098326132735	0.012937191939366183
0.020931894810842105	0.017435387056162092	0.03231571952588064	0.05189408282211609
0.007683788324876293	0.006797572922324255	0.11260050110396522	0.021976427812981494
0.0071855219806091376	0.008654131133850457	0.10304554666700116	0.057248206014237454
0.024028805275176302	0.008296571698845664	0.18413909857680738	0.03814069845505322
0.005575092601353037	0.028190162898108023	0.044481913502880985	0.01330198016823753
0.007239147187257066	0.0058060391931070415	0.024596861495994157	0.012374619357050526
0.019184597779167614	0.002520188053381069	0.007932403160701373	0.01108387632379473
0.01481118978447622	0.005732249277053364	0.008390565423526408	0.03802226650691585
0.004456262113625365	0.006304217625157972	0.01775220736489551	0.016501385192282163
0.03616764508556462	0.060696803613552876	0.018063382619253155	0.02578093133350925
0.02482669606490486	0.02421463917937979	0.0072584173450384055	0.012010916798524248
0.01046397330604541	0.02693152144507125	0.07323255599260768	0.010275634896386296
0.0029317930080979895	0.009026757866559182	0.034561095215636176	0.05173695052767099
0.004026361425557499	0.009334267721125116	0.06219215103536058	0.026590572944563656
0.014557719950532927	0.0016776206085896072	0.08488516605284842	0.024323223362733067
0.0033323135081536857	0.009534005697961036	0.03554226980176576	0.03015536864760724
0.0051213691053525814	0.045570606722144295	0.11277726266103026	0.05282089237790214
0.04863426453197771	0.008555982291528836	0.0040655574828608034	0.01892604388957422
0.005673827009962771	0.025864663684306923	0.009813699268264402	0.014703398205743666
0.01084887571230748	0.019810354171568477	0.011296157793516396	0.03139417675888775
0.013784935286046053	0.016478733692456535	0.0379587575282928	0.060989607132695155
0.012862446616120677	0.006271304393075523	0.05145786617263407	0.06649366704585193
0.016755328109140426	0.028591997877399387	0.004838848944176319	0.006054995820513847
0.008683994698087578	0.01890278575017116	0.04754580195304261	0.06176316270416367
0.013493133181382825	0.03125475068666787	0.05972467608500112	0.01937769646185718
0.007477216673901529	0.019498431698343886	0.03950276754911528	0.03802412334462368
0.050367648385394474	0.04520341220215358	0.045634371561515806	0.013643250568628626
0.002931565648079917	0.06752605917938595	0.002896484987523368	0.028621450780431407
0.001751888530493887	0.018225894668515003	0.04805927043364668	0.0667536803016285
0.004697251712891296	0.020617376685932196	0.06756023404867773	0.029546259586257572
0.004380441390598633	0.015348330900487763	0.018879421028490183	0.045594888630243725
0.004885188669266473	0.0729301320183872	0.05596371707958102	0.01909797133639865
0.028000909355258986	0.014302770364233818	0.03416337120240372	0.007767726877103814
0.06062590455083563	0.028191839507222188	0.11824710320001733	0.027965342998890738
0.01925198388518501	0.029701347468943002	0.034238065304698646	0.0637193322817392
0.05634050836411196	0.027617670064436283	0.015059628649699381	0.014962615774503673
0.07939371643407761	0.014519333556155893	0.04498369001624116	0.018843887077412462
0.0020105527772715875	0.019031553434622085	0.09851358883986189	0.017458004780739275
0.0047284118015368855	0.08360098832909425	0.06417611570732497	0.053481755623318014
0.058394853572662546	0.0021565829822475318	0.09866042890385941	0.032955317986205566
0.0023535345919044725	0.026002039697225893	0.02755500118921715	0.02566658700297018
0.15163360896906458	0.015621669811002672	0.0937842935824386	0.015412270725454594
0.0060786375605313	0.01336566003820881	0.09311171945558733	0.04295933354407409
0.010485499318920418	0.027645488906294886	0.11931100427278414	0.0663638559138116
0.008731890299109616	0.011657100121455868	0.04460862327112069	0.06610230668271716
0.013159221224525357	0.021143480562840128	0.08535835886311845	0.006487227667793593
0.05555452357362977	0.013951899366042133	0.05705515632133448	0.03493357897670741
0.020009956303896275	0.01186348867985326	0.01913250240395144	0.004326326427576507
0.034908354056104374	0.02910597505203808	0.09440391284044797	0.02879273413193493
0.0050841001493137725	0.03311867636357797	0.03684425625103659	0.04338021382405998
0.07471193070024432	0.007941130927014031	0.02524861850441106	0.011309785019275858
